ROI,weight
Volume_mm3_Cbm_Right_V,-0.0001063015691779123
Volume_mm3_Cbm_Right_VI,-3.8109822235030825e-05
Volume_mm3_Cbm_Right_VIIIa,-4.5770934729335245e-05
Volume_mm3_Cbm_Right_VIIIb,-7.770262687984344e-05
Volume_mm3_Cbm_Right_VIIb,-4.6177363107330074e-05
Volume_mm3_Cbm_Right_X,-0.0003431267233676446
Volume_mm3_Cbm_Vermis,-6.011192769161607e-05
Volume_mm3_Cbm_Vermis_IX,-0.0002454462801456594
Volume_mm3_Cbm_Vermis_VI,-8.669240876351407e-05
Volume_mm3_Cbm_Vermis_VII,-0.00011569540825642528
Volume_mm3_Cbm_Vermis_VIII,-0.00011316747659682124
Volume_mm3_Cbm_Vermis_X,-0.0004007015781108259
Volume_mm3_Left-Accumbens-area,-0.0006166986490541431
Volume_mm3_Left-Amygdala,-0.00030867856826001066
Volume_mm3_Left-Caudate,-0.0001331326985139281
Volume_mm3_Left-Cerebellum-Cortex,-8.676774103596775e-06
Volume_mm3_Left-Cerebellum-White-Matter,-3.4784290214721786e-05
Volume_mm3_Left-Hippocampus,-0.00014673632206335533
Volume_mm3_Left-Inf-Lat-Vent,3.1554542083972935e-05
Volume_mm3_Left-Lateral-Ventricle,-6.900046301141642e-06
Volume_mm3_Left-Pallidum,-0.0003441797446696189
Volume_mm3_Left-Putamen,-0.00011355405041959568
Volume_mm3_Left-Thalamus,-0.00011236852940862747
Volume_mm3_Left-VentralDC,-0.00021527165593586596
Volume_mm3_Left_UnsegmentedWhiteMatter,-1.013439024525425e-05
Volume_mm3_Right-Accumbens-area,-0.0005594969173697808
Volume_mm3_Right-Amygdala,-0.00030443195448411975
Volume_mm3_Right-Caudate,-0.00013605519984069916
Volume_mm3_Right-Cerebellum-Cortex,-9.256082107114357e-06
Volume_mm3_Right-Cerebellum-White-Matter,-3.3686396310848826e-05
Volume_mm3_Right-Hippocampus,-0.00013700286804996709
Volume_mm3_Right-Inf-Lat-Vent,-0.000129682899125069
Volume_mm3_Right-Lateral-Ventricle,-7.956594315153529e-06
Volume_mm3_Right-Pallidum,-0.0003981322300945106
Volume_mm3_Right-Putamen,-0.00011191507980714786
Volume_mm3_Right-Thalamus,-0.00011690858739163902
Volume_mm3_Right-VentralDC,-0.0002133740624403027
Volume_mm3_Right_UnsegmentedWhiteMatter,-1.051324208087559e-05
Volume_mm3_wm_lh_caudalanteriorcingulate,-9.732410090594501e-05
Volume_mm3_wm_lh_caudalmiddlefrontal,-5.39841711502959e-05
Volume_mm3_wm_lh_cuneus,-6.901271258398433e-05
Volume_mm3_wm_lh_entorhinal,-0.0002229522394570782
Volume_mm3_wm_lh_fusiform,-9.357911877656308e-05
Volume_mm3_wm_lh_inferiorparietal,-3.8801360653924846e-05
Volume_mm3_wm_lh_inferiortemporal,-7.160952238837748e-05
Volume_mm3_wm_lh_insula,-9.647388546390478e-05
Volume_mm3_wm_lh_isthmuscingulate,-0.0001217705037155258
Volume_mm3_wm_lh_lateraloccipital,-4.587132940246449e-05
Volume_mm3_wm_lh_lateralorbitofrontal,-9.0240329565786e-05
Volume_mm3_wm_lh_lingual,-7.213369723008345e-05
Volume_mm3_wm_lh_medialorbitofrontal,-0.00021274091268673494
Volume_mm3_wm_lh_middletemporal,-4.936405699099106e-05
Volume_mm3_wm_lh_paracentral,-0.00011233177756483921
Volume_mm3_wm_lh_parahippocampal,-0.0002632420779857488
Volume_mm3_wm_lh_parsopercularis,-8.876649006396499e-05
Volume_mm3_wm_lh_parsorbitalis,-0.0002431629494224876
Volume_mm3_wm_lh_parstriangularis,-7.354366176726482e-05
Volume_mm3_wm_lh_pericalcarine,-3.7056055036346885e-05
Volume_mm3_wm_lh_postcentral,-5.966048972629327e-05
Volume_mm3_wm_lh_posteriorcingulate,-0.00012223092422317442
Volume_mm3_wm_lh_precentral,-4.2860888222259225e-05
Volume_mm3_wm_lh_precuneus,-5.533044991464521e-05
Volume_mm3_wm_lh_rostralanteriorcingulate,-0.00015028098640831192
Volume_mm3_wm_lh_rostralmiddlefrontal,-4.5631834636685066e-05
Volume_mm3_wm_lh_superiorfrontal,-3.53926174482135e-05
Volume_mm3_wm_lh_superiorparietal,-4.3037137415690787e-05
Volume_mm3_wm_lh_superiortemporal,-5.359715408773987e-05
Volume_mm3_wm_lh_supramarginal,-5.5996129430228156e-05
Volume_mm3_wm_lh_transversetemporal,-0.00021675979974361206
Volume_mm3_wm_rh_caudalanteriorcingulate,-0.0001121365101649275
Volume_mm3_wm_rh_caudalmiddlefrontal,-4.2904805717426976e-05
Volume_mm3_wm_rh_cuneus,-9.976519869316215e-05
Volume_mm3_wm_rh_entorhinal,-0.00020247770891258416
Volume_mm3_wm_rh_fusiform,-7.459179338164804e-05
Volume_mm3_wm_rh_inferiorparietal,-3.9452372793316596e-05
Volume_mm3_wm_rh_inferiortemporal,-7.270335905938152e-05
Volume_mm3_wm_rh_insula,-8.956824848753442e-05
Volume_mm3_wm_rh_isthmuscingulate,-0.00012076942344684316
Volume_mm3_wm_rh_lateraloccipital,-3.962580560477795e-05
Volume_mm3_wm_rh_lateralorbitofrontal,-8.807030147403476e-05
Volume_mm3_wm_rh_lingual,-5.970872557521907e-05
Volume_mm3_wm_rh_medialorbitofrontal,-0.0002179691321923429
Volume_mm3_wm_rh_middletemporal,-6.175428429689709e-05
Volume_mm3_wm_rh_paracentral,-7.6339142198663e-05
Volume_mm3_wm_rh_parahippocampal,-0.0002471651093832052
Volume_mm3_wm_rh_parsopercularis,-7.412658009004471e-05
Volume_mm3_wm_rh_parsorbitalis,-0.00013407302124906955
Volume_mm3_wm_rh_parstriangularis,-7.884634233644584e-05
Volume_mm3_wm_rh_pericalcarine,-4.8475450577479494e-05
Volume_mm3_wm_rh_postcentral,-6.298421930038393e-05
Volume_mm3_wm_rh_posteriorcingulate,-0.0001244521571589241
Volume_mm3_wm_rh_precentral,-4.8673589754449736e-05
Volume_mm3_wm_rh_precuneus,-4.712376176470565e-05
Volume_mm3_wm_rh_rostralanteriorcingulate,-0.0001690463651691056
Volume_mm3_wm_rh_rostralmiddlefrontal,-4.796123139782738e-05
Volume_mm3_wm_rh_superiorfrontal,-2.8028674145239686e-05
Volume_mm3_wm_rh_superiorparietal,-4.3408447465914225e-05
Volume_mm3_wm_rh_superiortemporal,-6.135995021368476e-05
Volume_mm3_wm_rh_supramarginal,-5.74774891165817e-05
Volume_mm3_wm_rh_transversetemporal,-0.00025122755661146577
lhCortexVol,-3.2351760614122097e-06
rhCortexVol,-3.2399074722998214e-06
